project_id,project_name,donor,implementing_partner,country,province,district,village,gps_lat,gps_long,household_id,gender_head,household_size,children_u5,pregnant_lactating,disability_status,displacement_status,assessment_date,food_security_score,wash_access_score,nutrition_risk_score,priority_level,vulnerability_category,targeted,registration_date,sector,modality,distribution_date,assistance_type,assistance_value_usd,received_assistance,quantity_received,distribution_complete,post_food_security_score,post_wash_access_score,outcome_change,pdm_date,satisfaction_level,used_as_intended,coping_strategy_index,reported_issues,complaint_submitted,complaint_type,resolved,resolution_time_days,enumerator_id,data_collection_tool,survey_round,submission_timestamp
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-46,35.05011,70.53914,HH-10383,Male,5,2,No,No,Host,2024-09-13,52,38,3,Low,High,Yes,2024-09-13,Health,Cash,2024-09-28,Multi-purpose assistance,150,Yes,4,Yes,63,72,11,2024-12-06,5,No,10,Quantity issue,No,,,,EN-23,SurveyCTO,Baseline,2024-09-14 21:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-5,34.08986,71.55609,HH-10384,Male,6,0,Yes,No,Host,2024-10-24,57,60,3,High,Moderate,Yes,2024-10-24,Nutrition,Cash,2024-11-08,Multi-purpose assistance,80,Yes,4,Yes,81,84,24,2024-12-15,5,Yes,6,Quantity issue,No,,,,EN-9,Kobo,Baseline,2024-10-26 0:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-21,34.21532,70.34853,HH-10385,Male,12,4,Yes,Yes,Returnee,2024-07-10,60,61,4,Low,High,Yes,2024-07-10,Nutrition,Cash,2024-07-25,Multi-purpose assistance,150,Yes,2,Yes,65,73,5,2024-09-16,3,Yes,23,None,Yes,Exclusion,Yes,9,EN-2,Kobo,Baseline,2024-07-11 0:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-44,35.45995,71.73297,HH-10386,Female,6,1,No,No,Returnee,2024-10-06,24,52,5,Low,Extreme,Yes,2024-10-06,Food Security,Voucher,2024-10-21,Multi-purpose assistance,120,Yes,4,Yes,39,87,15,2024-12-30,2,No,7,None,Yes,,Yes,12,EN-4,Kobo,Endline,2024-10-06 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-17,34.78085,70.07372,HH-10387,Male,7,0,Yes,No,Host,2024-10-03,21,62,3,Medium,Moderate,Yes,2024-10-03,Food Security,In-kind,2024-10-18,Multi-purpose assistance,150,Yes,1,Yes,33,78,12,2024-11-23,5,Yes,25,None,No,,,,EN-2,SurveyCTO,Endline,2024-10-03 17:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-22,35.84835,70.99001,HH-10388,Male,6,3,Yes,No,Host,2024-01-31,33,32,3,High,High,Yes,2024-01-31,Protection,In-kind,2024-02-15,Multi-purpose assistance,150,Yes,1,Yes,55,88,22,2024-03-09,5,Yes,13,Quantity issue,No,,,,EN-2,Kobo,Baseline,2024-02-01 8:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-2,35.86249,69.07906,HH-10389,Male,11,4,No,No,Host,2024-06-28,50,31,5,Medium,Extreme,Yes,2024-06-28,Health,Voucher,2024-07-13,Multi-purpose assistance,150,Yes,2,Yes,64,73,14,2024-08-24,5,No,9,None,Yes,Staff Conduct,Yes,6,EN-29,SurveyCTO,Endline,2024-06-28 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-1,34.45425,71.24243,HH-10390,Male,3,1,Yes,Yes,IDP,2024-01-30,34,38,4,High,High,Yes,2024-01-30,Food Security,Voucher,2024-02-14,Multi-purpose assistance,120,Yes,5,Yes,41,80,7,2024-03-15,3,Yes,9,Quantity issue,No,,,,EN-13,SurveyCTO,Baseline,2024-01-31 19:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-46,35.47044,70.07087,HH-10391,Male,10,2,No,No,Returnee,2024-05-08,54,45,5,Medium,High,Yes,2024-05-08,Protection,In-kind,2024-05-23,Multi-purpose assistance,80,Yes,1,Yes,65,71,11,2024-08-06,5,No,24,Minor delay,No,,,,EN-9,Kobo,Baseline,2024-05-08 9:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-10,34.07174,69.70532,HH-10392,Female,10,0,Yes,No,IDP,2024-10-10,27,47,3,Low,High,Yes,2024-10-10,WASH,Cash,2024-10-25,Multi-purpose assistance,80,Yes,3,Yes,43,87,16,2024-11-22,5,Yes,5,Minor delay,No,,,,EN-13,SurveyCTO,Baseline,2024-10-10 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-43,34.6103,70.62465,HH-10393,Female,3,4,No,No,Host,2024-04-04,47,43,1,Medium,Moderate,Yes,2024-04-04,Protection,Voucher,2024-04-19,Multi-purpose assistance,120,Yes,1,Yes,69,85,22,2024-06-15,2,No,17,Quantity issue,Yes,Delay,Yes,30,EN-18,SurveyCTO,Endline,2024-04-05 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-18,35.59918,71.8529,HH-10394,Male,6,4,No,No,Host,2024-07-14,35,55,1,Low,High,Yes,2024-07-14,WASH,Voucher,2024-07-29,Multi-purpose assistance,150,Yes,3,Yes,44,85,9,2024-09-11,2,Yes,14,Quantity issue,Yes,Delay,Yes,29,EN-9,Kobo,Endline,2024-07-15 6:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-41,35.68865,69.65353,HH-10395,Male,12,0,No,No,Host,2024-01-05,22,50,1,Medium,Extreme,Yes,2024-01-05,WASH,Voucher,2024-01-20,Multi-purpose assistance,120,Yes,4,Yes,38,64,16,2024-03-04,3,No,10,None,No,,,,EN-28,Kobo,Baseline,2024-01-05 8:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-3,35.10682,69.68386,HH-10396,Female,7,0,No,No,Host,2024-09-16,48,32,5,High,High,Yes,2024-09-16,Food Security,Cash,2024-10-01,Multi-purpose assistance,150,Yes,4,Yes,71,63,23,2024-12-10,2,Yes,11,Minor delay,No,,,,EN-19,SurveyCTO,Endline,2024-09-16 5:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-22,35.9502,71.69218,HH-10397,Female,10,2,Yes,Yes,Returnee,2024-03-14,40,32,3,High,Moderate,Yes,2024-03-14,Food Security,Cash,2024-03-29,Multi-purpose assistance,150,Yes,2,Yes,64,85,24,2024-04-14,4,No,21,Quantity issue,No,,,,EN-23,SurveyCTO,Baseline,2024-03-15 1:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-37,35.00699,70.72332,HH-10398,Female,11,0,Yes,No,Returnee,2024-03-17,25,63,5,Medium,High,Yes,2024-03-17,WASH,Cash,2024-04-01,Multi-purpose assistance,150,Yes,3,Yes,32,89,7,2024-05-10,3,Yes,12,Minor delay,Yes,Quality,Yes,17,EN-11,Kobo,Baseline,2024-03-18 5:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-24,35.30666,70.81566,HH-10399,Female,9,1,Yes,No,IDP,2024-02-10,55,56,5,Low,Extreme,Yes,2024-02-10,Protection,Voucher,2024-02-25,Multi-purpose assistance,120,Yes,3,Yes,76,70,21,2024-04-02,2,Yes,18,Minor delay,Yes,,Yes,7,EN-19,SurveyCTO,Baseline,2024-02-10 12:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-46,35.86025,71.22856,HH-10400,Male,3,3,Yes,No,IDP,2024-03-26,46,34,2,Low,Moderate,Yes,2024-03-26,Health,Voucher,2024-04-10,Multi-purpose assistance,120,Yes,2,Yes,59,72,13,2024-05-02,3,No,14,None,No,,,,EN-11,SurveyCTO,Baseline,2024-03-27 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-29,35.48139,70.30707,HH-10401,Female,5,1,Yes,Yes,IDP,2024-06-30,48,67,5,Medium,Moderate,Yes,2024-06-30,Health,Voucher,2024-07-15,Multi-purpose assistance,120,Yes,4,Yes,66,65,18,2024-09-28,4,Yes,12,Minor delay,No,,,,EN-16,SurveyCTO,Baseline,2024-07-01 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-3,35.62797,71.20388,HH-10402,Male,9,4,No,No,Host,2024-06-14,40,50,1,Medium,High,Yes,2024-06-14,Nutrition,Cash,2024-06-29,Multi-purpose assistance,120,Yes,3,Yes,50,75,10,2024-08-07,5,Yes,10,Minor delay,Yes,Delay,Yes,22,EN-25,Kobo,Baseline,2024-06-15 19:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-2,35.19678,69.11924,HH-10403,Male,3,3,Yes,No,IDP,2024-02-19,55,48,5,Medium,Moderate,Yes,2024-02-19,Health,In-kind,2024-03-05,Multi-purpose assistance,80,Yes,4,Yes,76,69,21,2024-04-02,2,No,8,Minor delay,Yes,Staff Conduct,Yes,18,EN-9,Kobo,Baseline,2024-02-19 18:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-11,35.01412,69.82832,HH-10404,Male,8,0,No,Yes,Host,2024-02-10,34,63,3,High,Moderate,Yes,2024-02-10,Food Security,In-kind,2024-02-25,Multi-purpose assistance,150,Yes,1,Yes,41,67,7,2024-04-27,3,No,17,None,No,,,,EN-22,Kobo,Endline,2024-02-11 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-13,35.26955,69.26614,HH-10405,Male,3,3,Yes,No,Host,2024-04-05,51,69,2,Low,Extreme,Yes,2024-04-05,Food Security,Voucher,2024-04-20,Multi-purpose assistance,150,Yes,3,Yes,65,79,14,2024-06-20,5,No,23,None,Yes,Delay,Yes,18,EN-17,Kobo,Endline,2024-04-05 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-23,35.08683,69.88625,HH-10406,Male,4,2,No,No,Returnee,2024-09-05,60,45,4,High,Extreme,Yes,2024-09-05,Health,Voucher,2024-09-20,Multi-purpose assistance,150,Yes,1,Yes,77,71,17,2024-11-05,5,No,9,Minor delay,No,,,,EN-27,SurveyCTO,Endline,2024-09-06 20:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-4,35.12451,69.96958,HH-10407,Female,9,3,No,No,Returnee,2024-05-28,52,46,1,Medium,High,Yes,2024-05-28,Nutrition,Voucher,2024-06-12,Multi-purpose assistance,150,Yes,1,Yes,63,69,11,2024-07-14,5,Yes,12,Quantity issue,No,,,,EN-29,Kobo,Baseline,2024-05-29 17:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-47,34.04224,70.13756,HH-10408,Female,8,4,Yes,No,IDP,2024-06-17,58,63,2,Medium,Moderate,Yes,2024-06-17,Nutrition,Cash,2024-07-02,Multi-purpose assistance,150,Yes,4,Yes,80,87,22,2024-07-25,3,Yes,10,Minor delay,Yes,Delay,Yes,16,EN-7,Kobo,Baseline,2024-06-17 3:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-11,34.56618,69.07273,HH-10409,Male,3,2,Yes,No,Host,2024-02-22,45,55,2,Low,High,Yes,2024-02-22,Food Security,Cash,2024-03-08,Multi-purpose assistance,80,Yes,5,Yes,65,83,20,2024-04-24,5,Yes,5,Quantity issue,Yes,,Yes,22,EN-30,Kobo,Baseline,2024-02-24 0:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-48,34.04686,69.82215,HH-10410,Male,4,2,No,No,Returnee,2024-06-08,40,57,1,High,High,Yes,2024-06-08,Protection,Voucher,2024-06-23,Multi-purpose assistance,120,Yes,3,Yes,58,89,18,2024-08-27,3,Yes,5,Minor delay,No,,,,EN-24,SurveyCTO,Endline,2024-06-09 11:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-29,34.73964,70.68946,HH-10411,Female,8,1,Yes,Yes,Host,2024-04-24,21,40,2,Medium,Moderate,Yes,2024-04-24,Nutrition,Cash,2024-05-09,Multi-purpose assistance,80,Yes,4,Yes,38,79,17,2024-06-29,5,No,23,None,Yes,Exclusion,Yes,27,EN-16,SurveyCTO,Endline,2024-04-24 20:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-1,34.53629,69.62767,HH-10412,Female,11,3,No,No,IDP,2024-01-19,56,50,4,Low,High,Yes,2024-01-19,Protection,In-kind,2024-02-03,Multi-purpose assistance,150,Yes,1,Yes,80,89,24,2024-03-09,2,Yes,7,Minor delay,No,,,,EN-5,Kobo,Baseline,2024-01-20 10:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-32,34.34144,71.40946,HH-10413,Female,5,4,No,No,IDP,2024-04-11,27,48,1,Medium,High,Yes,2024-04-11,WASH,In-kind,2024-04-26,Multi-purpose assistance,120,Yes,5,Yes,33,88,6,2024-06-08,4,No,25,None,No,,,,EN-5,SurveyCTO,Baseline,2024-04-12 16:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-48,35.44026,71.55719,HH-10414,Male,5,4,No,Yes,Returnee,2024-05-08,49,56,2,High,High,Yes,2024-05-08,Food Security,Cash,2024-05-23,Multi-purpose assistance,120,Yes,2,Yes,60,66,11,2024-07-07,2,No,19,Minor delay,No,,,,EN-4,Kobo,Endline,2024-05-09 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-41,34.02826,69.57792,HH-10415,Female,9,4,No,No,Host,2024-06-28,55,55,3,Low,Moderate,Yes,2024-06-28,Nutrition,Cash,2024-07-13,Multi-purpose assistance,150,Yes,2,Yes,67,63,12,2024-09-06,3,Yes,10,Minor delay,No,,,,EN-19,Kobo,Baseline,2024-06-29 10:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-48,35.74267,71.00549,HH-10416,Female,6,1,Yes,Yes,IDP,2024-10-21,57,35,5,High,Extreme,Yes,2024-10-21,Nutrition,Voucher,2024-11-05,Multi-purpose assistance,80,Yes,3,Yes,81,62,24,2025-01-08,2,Yes,21,Minor delay,No,,,,EN-14,SurveyCTO,Endline,2024-10-21 20:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-31,34.70998,71.51595,HH-10417,Female,11,0,Yes,Yes,Host,2024-10-13,44,47,2,Medium,Moderate,Yes,2024-10-13,Health,Voucher,2024-10-28,Multi-purpose assistance,150,Yes,3,Yes,61,81,17,2024-12-07,2,No,18,Quantity issue,No,,,,EN-12,Kobo,Baseline,2024-10-14 0:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-36,35.75259,71.76182,HH-10418,Male,9,2,Yes,No,IDP,2024-06-26,47,42,4,Medium,Moderate,Yes,2024-06-26,Nutrition,Cash,2024-07-11,Multi-purpose assistance,150,Yes,3,Yes,58,70,11,2024-09-10,2,Yes,13,Quantity issue,No,,,,EN-30,Kobo,Endline,2024-06-26 3:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-41,34.11445,70.71654,HH-10419,Male,10,4,No,No,IDP,2024-09-02,22,60,5,High,Extreme,Yes,2024-09-02,WASH,Cash,2024-09-17,Multi-purpose assistance,150,Yes,2,Yes,35,82,13,2024-10-27,3,Yes,7,Minor delay,No,,,,EN-27,Kobo,Baseline,2024-09-03 5:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-42,35.22801,69.05002,HH-10420,Female,5,4,No,No,IDP,2024-02-19,54,55,4,Low,Moderate,Yes,2024-02-19,Food Security,Cash,2024-03-05,Multi-purpose assistance,80,Yes,5,Yes,67,64,13,2024-05-13,4,Yes,10,Minor delay,Yes,Exclusion,Yes,11,EN-20,Kobo,Endline,2024-02-19 12:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-30,35.13635,71.08888,HH-10421,Female,4,0,Yes,Yes,Host,2024-05-20,42,35,2,Medium,Moderate,Yes,2024-05-20,Food Security,Cash,2024-06-04,Multi-purpose assistance,80,Yes,2,Yes,50,80,8,2024-07-24,4,Yes,7,Quantity issue,No,,,,EN-8,SurveyCTO,Baseline,2024-05-22 0:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-9,35.13008,70.24195,HH-10422,Male,7,1,Yes,No,Returnee,2024-01-28,38,58,3,High,High,Yes,2024-01-28,WASH,In-kind,2024-02-12,Multi-purpose assistance,120,Yes,3,Yes,48,84,10,2024-03-22,5,No,10,None,No,,,,EN-27,SurveyCTO,Baseline,2024-01-29 11:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-45,35.93698,70.65483,HH-10423,Female,4,4,Yes,No,IDP,2024-08-10,38,59,3,High,Extreme,Yes,2024-08-10,Protection,In-kind,2024-08-25,Multi-purpose assistance,150,Yes,2,Yes,49,75,11,2024-10-01,3,Yes,23,Minor delay,No,,,,EN-12,SurveyCTO,Baseline,2024-08-10 21:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-31,34.66942,70.94364,HH-10424,Male,5,2,No,Yes,Returnee,2024-07-02,20,64,2,High,High,Yes,2024-07-02,Protection,Voucher,2024-07-17,Multi-purpose assistance,150,Yes,5,Yes,30,82,10,2024-09-25,5,No,17,Minor delay,No,,,,EN-27,Kobo,Endline,2024-07-03 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-15,35.52635,71.7026,HH-10425,Male,9,3,No,No,Returnee,2024-06-21,45,67,1,High,Moderate,Yes,2024-06-21,Nutrition,Voucher,2024-07-06,Multi-purpose assistance,150,Yes,5,Yes,59,66,14,2024-08-20,3,Yes,15,None,Yes,Exclusion,Yes,12,EN-26,Kobo,Endline,2024-06-22 6:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-20,34.61505,69.55378,HH-10426,Male,9,0,Yes,Yes,Host,2024-08-23,29,65,3,High,High,Yes,2024-08-23,Nutrition,Voucher,2024-09-07,Multi-purpose assistance,80,Yes,4,Yes,40,77,11,2024-09-22,5,No,11,Minor delay,Yes,Staff Conduct,Yes,29,EN-15,Kobo,Baseline,2024-08-24 1:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-47,35.74537,70.79082,HH-10427,Male,8,3,Yes,Yes,Host,2024-03-09,40,41,2,Medium,High,Yes,2024-03-09,WASH,In-kind,2024-03-24,Multi-purpose assistance,80,Yes,5,Yes,54,79,14,2024-05-03,5,Yes,25,None,No,,,,EN-5,SurveyCTO,Baseline,2024-03-09 3:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-12,34.85142,69.85489,HH-10428,Female,10,0,No,No,IDP,2024-08-10,41,40,4,Low,Moderate,Yes,2024-08-10,Food Security,Voucher,2024-08-25,Multi-purpose assistance,80,Yes,3,Yes,58,81,17,2024-09-14,2,No,17,None,No,,,,EN-6,SurveyCTO,Baseline,2024-08-11 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-26,34.84491,69.16353,HH-10429,Female,7,0,No,No,Returnee,2024-08-20,51,60,3,Low,High,Yes,2024-08-20,Food Security,Cash,2024-09-04,Multi-purpose assistance,120,Yes,5,Yes,76,84,25,2024-09-19,5,No,7,None,No,,,,EN-1,SurveyCTO,Endline,2024-08-20 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-32,34.9205,69.15022,HH-10430,Female,7,3,No,No,Returnee,2024-01-25,38,31,5,Medium,Extreme,Yes,2024-01-25,WASH,Voucher,2024-02-09,Multi-purpose assistance,120,Yes,1,Yes,44,74,6,2024-03-24,4,Yes,25,None,Yes,,Yes,6,EN-12,Kobo,Endline,2024-01-25 16:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-32,34.8622,69.82409,HH-10431,Female,12,1,No,Yes,IDP,2024-09-30,28,50,3,High,Extreme,Yes,2024-09-30,Protection,In-kind,2024-10-15,Multi-purpose assistance,150,Yes,1,Yes,37,72,9,2024-11-05,2,Yes,25,Quantity issue,No,,,,EN-10,SurveyCTO,Endline,2024-09-30 2:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-13,35.14179,71.98476,HH-10432,Male,3,2,No,Yes,Returnee,2024-05-11,25,47,2,Medium,Moderate,Yes,2024-05-11,Food Security,In-kind,2024-05-26,Multi-purpose assistance,120,Yes,2,Yes,43,81,18,2024-07-26,4,Yes,5,Minor delay,Yes,Quality,Yes,3,EN-26,SurveyCTO,Baseline,2024-05-11 18:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-46,34.64922,69.19117,HH-10433,Female,12,3,No,No,Host,2024-06-11,34,51,5,Medium,High,Yes,2024-06-11,Protection,Cash,2024-06-26,Multi-purpose assistance,120,Yes,3,Yes,46,70,12,2024-07-17,4,Yes,9,Minor delay,Yes,Staff Conduct,Yes,9,EN-18,Kobo,Endline,2024-06-11 17:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-23,34.16618,71.24403,HH-10434,Female,7,2,No,No,Host,2024-10-19,60,59,1,High,Moderate,Yes,2024-10-19,Protection,Cash,2024-11-03,Multi-purpose assistance,150,Yes,3,Yes,80,78,20,2024-11-23,5,Yes,5,Minor delay,No,,,,EN-18,SurveyCTO,Baseline,2024-10-20 1:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-8,35.14149,69.53587,HH-10435,Male,9,4,No,No,IDP,2024-03-04,45,56,5,Medium,High,Yes,2024-03-04,WASH,In-kind,2024-03-19,Multi-purpose assistance,80,Yes,3,Yes,56,76,11,2024-04-09,5,Yes,17,Minor delay,Yes,Staff Conduct,Yes,12,EN-27,SurveyCTO,Baseline,2024-03-04 12:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-12,35.3667,69.29497,HH-10436,Female,9,3,Yes,No,IDP,2024-01-02,41,69,2,High,Moderate,Yes,2024-01-02,Protection,In-kind,2024-01-17,Multi-purpose assistance,80,Yes,5,Yes,60,78,19,2024-03-06,5,Yes,15,Quantity issue,No,,,,EN-8,Kobo,Endline,2024-01-03 20:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-36,35.02267,69.57909,HH-10437,Male,10,2,Yes,Yes,Returnee,2024-01-12,58,42,3,High,High,Yes,2024-01-12,Food Security,Cash,2024-01-27,Multi-purpose assistance,80,Yes,5,Yes,83,74,25,2024-03-29,5,Yes,24,Minor delay,No,,,,EN-8,Kobo,Endline,2024-01-13 9:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-47,35.92495,69.02065,HH-10438,Male,9,4,No,No,IDP,2024-06-18,30,56,3,Low,Moderate,Yes,2024-06-18,Food Security,In-kind,2024-07-03,Multi-purpose assistance,150,Yes,5,Yes,42,82,12,2024-09-11,2,Yes,20,Quantity issue,No,,,,EN-2,SurveyCTO,Endline,2024-06-19 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-29,34.85718,69.37217,HH-10439,Male,7,4,Yes,No,IDP,2024-07-23,52,53,4,Low,High,Yes,2024-07-23,Nutrition,Cash,2024-08-07,Multi-purpose assistance,120,Yes,2,Yes,77,68,25,2024-10-06,2,Yes,25,Quantity issue,No,,,,EN-3,SurveyCTO,Endline,2024-07-23 16:00:00
